Please note that (-9999) indicates a null value
Relative humidity (RH) [%]

DateTime,TRF_MTN_100_HMP45,TRF_MTN_300_HMP45,TRF_MTN_700_HMP45,TRF_MTN_1300_HMP45
2019/08/26 06:15,92.289819,89.896556,91.504119,94.186678,
2019/08/26 06:30,91.931487,89.870256,90.577058,93.03607,
2019/08/26 06:45,92.533091,91.040588,91.050451,93.657398,
2019/08/26 07:00,92.372005,90.603358,91.080038,93.417414,
2019/08/26 07:15,92.358856,89.791358,90.011617,91.753965,
2019/08/26 07:30,91.717803,89.423163,88.49939,90.958402,
2019/08/26 07:45,91.073463,88.893884,88.02271,89.531649,
2019/08/26 08:00,91.905188,89.081269,86.451309,87.526305,
2019/08/26 08:15,90.971552,89.860394,83.801625,86.332961,
2019/08/26 08:30,90.692119,88.183795,82.81539,83.890386,
2019/08/26 08:45,90.452135,84.196119,81.924491,83.551778,
2019/08/26 09:00,88.627601,83.157285,81.783131,80.03092,
2019/08/26 09:15,85.734645,84.304604,81.01058,76.401576,
2019/08/26 09:30,85.56041,82.595131,80.05722,74.284458,
2019/08/26 09:45,85.313851,82.861414,79.011811,70.109397,
2019/08/26 10:00,84.409803,81.921204,79.988183,67.190142,
2019/08/26 10:15,84.455827,78.873738,77.976264,66.325543,
2019/08/26 10:30,83.134272,77.170839,77.328637,68.140215,
2019/08/26 10:45,80.698272,77.499584,76.036669,64.323486,
2019/08/26 11:00,79.333981,75.711211,75.744086,69.376296,
2019/08/26 11:15,78.360896,72.808394,76.283228,61.690239,
2019/08/26 11:30,75.415341,74.96496,75.020847,72.118029,
2019/08/26 11:45,74.060912,74.175972,75.198369,71.618337,
2019/08/26 12:00,72.55526,74.090499,74.432394,69.024539,
2019/08/26 12:15,73.002353,75.671762,73.811066,64.849478,
2019/08/26 12:30,74.392944,71.713673,72.880717,60.253624,
2019/08/26 12:45,72.538823,70.852361,71.519713,59.03398,
2019/08/26 13:00,75.583001,70.10611,70.434855,60.095826,
2019/08/26 13:15,72.436912,68.113916,70.786612,55.75968,
2019/08/26 13:30,71.621624,69.846402,74.662515,52.909462,
2019/08/26 13:45,74.231859,68.163227,69.708329,58.504701,
2019/08/26 14:00,76.76977,69.728053,70.826061,56.43032,
2019/08/26 14:15,76.444313,67.939681,75.070159,52.66619,
2019/08/26 14:30,78.489106,69.297397,70.208021,46.176765,
2019/08/26 14:45,76.983454,70.819487,70.129122,44.394967,
2019/08/26 15:00,77.387811,69.264523,71.023308,45.631048,
2019/08/26 15:15,78.992086,69.961462,70.563065,47.212312,
2019/08/26 15:30,78.778402,69.511082,69.636005,50.148004,
2019/08/26 15:45,78.775114,68.630045,71.243568,49.898158,
2019/08/26 16:00,79.495066,69.44862,68.643195,51.775292,
2019/08/26 16:15,79.130159,69.169187,68.156652,50.930417,
2019/08/26 16:30,78.906612,69.142887,69.442045,51.232862,
2019/08/26 16:45,78.880313,71.674223,70.983859,55.526271,
2019/08/26 17:00,81.296588,74.254871,71.417802,55.273138,
2019/08/26 17:15,81.898191,75.652037,72.953041,57.521753,
2019/08/26 17:30,87.302758,76.740183,74.369932,58.57045,
2019/08/26 17:45,87.976685,77.493009,77.019616,64.06049,
2019/08/26 18:00,87.8156,78.397058,78.886888,67.699697,
2019/08/26 18:15,86.868815,79.909284,78.70279,69.497932,
2019/08/26 18:30,87.283034,80.22488,79.011811,68.130353,
2019/08/26 18:45,86.911552,80.616086,80.741009,70.872086,
2019/08/26 19:00,86.185026,81.043455,82.065851,75.536977,
2019/08/26 19:15,85.330289,81.937641,84.081058,79.547665,
2019/08/26 19:30,86.135714,82.80224,84.146807,82.585268,
2019/08/26 19:45,86.188313,83.610953,85.271115,84.340766,
2019/08/26 20:00,86.392135,84.084345,85.747795,85.889155,
2019/08/26 20:15,86.711017,84.281592,86.595957,86.740604,
2019/08/26 20:30,87.273171,84.360491,86.845803,88.496103,
2019/08/26 20:45,87.970111,85.044281,87.144961,88.634175,
2019/08/26 21:00,88.591439,84.92922,87.542742,89.580961,
2019/08/26 21:15,87.924086,85.067293,88.134483,90.014904,
2019/08/26 21:30,88.64075,85.678758,88.065447,90.212151,
2019/08/26 21:45,89.022094,86.586094,87.667665,90.488297,
2019/08/26 22:00,89.196329,86.727455,88.20352,90.78088,
2019/08/26 22:15,89.268653,86.783341,88.33173,91.020864,
2019/08/26 22:30,89.294953,86.835941,88.288993,90.978127,
2019/08/26 22:45,88.985932,87.085787,88.213382,91.119487,
2019/08/26 23:00,89.354127,86.730742,88.269269,90.925528,
2019/08/26 23:15,89.331115,86.760329,88.397479,91.300297,
2019/08/26 23:30,88.814985,86.957576,87.710402,91.168799,
2019/08/26 23:45,89.495487,86.865528,88.551989,90.905803,
2019/08/27 00:00,89.15688,87.194273,88.459941,91.793414,
2019/08/27 00:15,88.979358,87.036475,88.417204,91.589592,
2019/08/27 00:30,89.252216,86.789916,88.466515,91.573155,
2019/08/27 00:45,89.383714,86.87539,88.598013,91.556718,
2019/08/27 01:00,89.383714,87.000313,88.476378,91.675066,
2019/08/27 01:15,88.936621,87.069349,88.936621,91.717803,
2019/08/27 01:30,89.255503,86.895115,88.887309,91.303584,
2019/08/27 01:45,89.288378,87.128524,88.502677,91.786839,
2019/08/27 02:00,89.495487,86.904977,88.696637,91.707941,
2019/08/27 02:15,89.370564,87.187698,88.650613,91.855876,
2019/08/27 02:30,89.784783,87.079212,88.657188,91.905188,
2019/08/27 02:45,90.074078,87.463843,88.709787,91.609317,
2019/08/27 03:00,90.162839,86.842515,89.051681,92.099147,
2019/08/27 03:15,88.775536,87.358645,89.124005,91.94135,
2019/08/27 03:30,89.515212,86.951001,88.923471,92.171471,
2019/08/27 03:45,89.932718,87.217285,88.890596,92.181333,
2019/08/27 04:00,90.11024,87.309333,89.196329,91.806564,
2019/08/27 04:15,89.541511,87.075924,89.183179,92.365431,
2019/08/27 04:30,89.410013,87.115374,89.495487,92.062985,
2019/08/27 04:45,89.534937,87.19756,89.511924,92.37858,
2019/08/27 05:00,89.748621,87.263309,89.456038,92.434467,
2019/08/27 05:15,89.275228,87.138386,89.459325,92.7402,
2019/08/27 05:30,90.028054,87.299471,89.248928,92.681026,
2019/08/27 05:45,89.60726,87.976685,88.696637,91.638904,
2019/08/27 06:00,90.655957,89.410013,89.538224,92.207633,
2019/08/27 06:15,90.485009,89.340977,89.975455,92.496929,
2019/08/27 06:30,90.78088,89.439601,89.936005,92.536378,
2019/08/27 06:45,90.764443,89.673009,89.709171,91.882176,
2019/08/27 07:00,89.653285,88.118046,88.742661,90.820329,
